BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
2,2,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1,12600000,Ready_to_move,Resale,Apartment,
3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15000000,Ready_to_move,Resale,Apartment,
4,2,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1,19500000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1,16600000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1,13000000,Ready_to_move,Resale,Apartment,
4,3,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1,10700000,Ready_to_move,Resale,Apartment,10700
3,2,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,Apartment,10700
3,2,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,Apartment,10700
3,2,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,Apartment,10700
4,3,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1,27500000,Ready_to_move,Resale,Apartment,10700
5,6,Semi-Furnished,Commonwealth Games Village 2010,,62500000,Ready_to_move,Resale,Apartment,20492
5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,70000000,Ready_to_move,Resale,Apartment,20558
3,3,Semi-Furnished,Commonwealth Games Village 2010,3,35500000,Ready_to_move,Resale,Apartment,20558
3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,42100000,Ready_to_move,Resale,Apartment,20558
4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3,42500000,Ready_to_move,Resale,Apartment,17000
3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,44000000,Ready_to_move,Resale,Apartment,21052
4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,43200000,Ready_to_move,Resale,Apartment,21052
4,4,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,52500000,Ready_to_move,Resale,Apartment,21000
3,4,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,34300000,Ready_to_move,Resale,Apartment,16333
3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2,38000000,Ready_to_move,Resale,Apartment,18793
4,5,Furnished,Commonwealth Games Village 2010,2,52500000,Ready_to_move,Resale,Apartment,19811
3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37500000,Ready_to_move,Resale,Apartment,20270
3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37000000,Ready_to_move,Resale,Apartment,17619
3,4,Semi-Furnished,Commonwealth Games Village 2010,2,40000000,Ready_to_move,Resale,Apartment,17619
3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,36200000,Ready_to_move,Resale,Apartment,17197
2,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1,29000000,Ready_to_move,Resale,Apartment,17197
4,5,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,42500000,Ready_to_move,New_Property,Apartment,16654
5,6,Semi-Furnished,Commonwealth Games Village 2010,3,60000000,Ready_to_move,Resale,Apartment,19280
3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,36500000,Ready_to_move,Resale,Apartment,17176
3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,42500000,Ready_to_move,Resale,Apartment,20581
5,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,71500000,Ready_to_move,Resale,Apartment,20999
5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,New_Property,Apartment,21311
5,6,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,58000000,Ready_to_move,Resale,Apartment,21311
2,2,Semi-Furnished,Commonwealth Games Village 2010,2,27500000,Ready_to_move,Resale,Apartment,18900
5,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,70000000,Ready_to_move,New_Property,Apartment,20588
5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,Resale,Apartment,20967
2,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,28600000,Ready_to_move,Resale,Apartment,20967
3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,39000000,Ready_to_move,Resale,Apartment,18344
3,3,Semi-Furnished,Commonwealth Games Village 2010,2,32500000,Ready_to_move,Resale,Apartment,17906
3,3,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,34000000,Ready_to_move,Resale,Apartment,17906
2,2,Unfurnished,Alaknanda,,16500000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,13800000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"Gangotri Enclave, Alaknanda",2,22500000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Aravali Apartments, Alaknanda",2,15000000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,
3,3,Furnished,"Aravali Apartments, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,
3,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,26000000,Ready_to_move,Resale,Builder_Floor,
3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,19500000,Ready_to_move,Resale,Apartment,
4,2,Semi-Furnished,"Tara Apartment, Alaknanda",1,21500000,Ready_to_move,Resale,Apartment,
3,3,Unfurnished,Alaknanda,1,26500000,Ready_to_move,New_Property,Apartment,
3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,Resale,Apartment,12500
3,3,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,18000000,Ready_to_move,Resale,Apartment,12500
3,2,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,12500
4,4,Unfurnished,Greater Kailash 4 Nri Colony,2,36500000,Ready_to_move,Resale,Builder_Floor,12500
2,2,Unfurnished,Alaknanda,2,15000000,Ready_to_move,Resale,Apartment,12500
2,2,Semi-Furnished,Alaknanda,2,17500000,Ready_to_move,Resale,Apartment,12500
2,2,Semi-Furnished,Alaknanda,2,14000000,Ready_to_move,Resale,Apartment,12500
3,3,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,12500
3,2,Unfurnished,Alaknanda,2,15600000,Ready_to_move,Resale,Apartment,12500
3,3,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,19000000,Ready_to_move,Resale,Apartment,12500
2,2,Unfurnished,"Narmada Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,12500
3,3,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,12500
2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,12500
1,1,Semi-Furnished,Alaknanda,1,3000000,Ready_to_move,Resale,Builder_Floor,12500
2,2,Semi-Furnished,"Yamuna Apartment, Alaknanda",1,15000000,Ready_to_move,Resale,Apartment,11538
2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,14300000,Ready_to_move,Resale,Apartment,11538
3,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,18500000,Ready_to_move,Resale,Apartment,11538
3,3,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,19000000,Ready_to_move,Resale,Apartment,11538
3,3,Semi-Furnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,11538
3,2,,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,13500000,Ready_to_move,Resale,,
4,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2,15800000,Ready_to_move,Resale,Apartment,
10,4,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,
4,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,15500000,Ready_to_move,Resale,Apartment,
3,2,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16000000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12900000,Ready_to_move,Resale,Apartment,
3,3,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,
4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13200000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,14000000,Ready_to_move,Resale,Apartment,
4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17500000,Ready_to_move,Resale,Apartment,
3,2,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13000000,Ready_to_move,Resale,Apartment,
3,3,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,17000000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,
3,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,
4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17400000,Ready_to_move,Resale,Apartment,
4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,
4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16200000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,11100000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13100000,Ready_to_move,Resale,Apartment,
2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12500000,Ready_to_move,Resale,Apartment,
3,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,
4,4,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2,12000000,Ready_to_move,New_Property,Apartment,6667
3,3,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1,20000000,Ready_to_move,New_Property,Apartment,15384
2,2,Unfurnished,Sarita Vihar Pocket B,1,13500000,Ready_to_move,Resale,Apartment,15384
3,2,Unfurnished,Sarita Vihar Pocket F,1,14000000,Ready_to_move,Resale,Apartment,15384
2,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2,10800000,Ready_to_move,Resale,Apartment,15384
3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,9000000,Ready_to_move,New_Property,Builder_Floor,
3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,6300000,Ready_to_move,Resale,Builder_Floor,
3,3,Semi-Furnished,Sultanpur Extension,1,5500000,Ready_to_move,New_Property,Apartment,
1,1,Semi-Furnished,"New Manglapuri, Sultanpur",1,2350000,Ready_to_move,Resale,Apartment,5222
3,3,Semi-Furnished,Sultanpur,1,8500000,Ready_to_move,Resale,Apartment,5222
1,2,Semi-Furnished,Sultanpur Extension,1,1650000,Ready_to_move,Resale,Apartment,5222
2,2,Semi-Furnished,"Manglapuri, Sultanpur",1,10000000,Ready_to_move,Resale,Apartment,8333
1,1,Unfurnished,"Indra Park Palam, Manglapuri",1,1500000,Ready_to_move,Resale,Builder_Floor,8333
2,2,Semi-Furnished,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1,2800000,Ready_to_move,Resale,Builder_Floor,8333
2,2,Semi-Furnished,Sultanpur Extension,1,2600000,Ready_to_move,Resale,Builder_Floor,3714
1,1,Furnished,"New Manglapuri, Sultanpur",1,2350000,Ready_to_move,Resale,Builder_Floor,3714
1,1,Unfurnished,Sultanpur Extension,1,2350000,Ready_to_move,Resale,Apartment,3714
1,1,Unfurnished,Sultanpur,1,2000000,Ready_to_move,New_Property,Builder_Floor,3714
2,2,Semi-Furnished,Sultanpur,1,5000000,Almost_ready,Resale,Builder_Floor,3714
2,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,3500000,Ready_to_move,Resale,Builder_Floor,3714
2,2,Semi-Furnished,Sultanpur,1,4500000,Almost_ready,Resale,Builder_Floor,3714
2,2,Unfurnished,Sultanpur,1,4000000,Ready_to_move,Resale,Builder_Floor,3714
3,3,Unfurnished,"New Manglapuri, Sultanpur",1,10800000,Ready_to_move,Resale,Builder_Floor,3714
3,2,Unfurnished,"New Manglapuri, Sultanpur",1,10000000,Ready_to_move,New_Property,Builder_Floor,3714
3,3,Unfurnished,"New Manglapuri, Sultanpur",1,10800000,Ready_to_move,Resale,Builder_Floor,3714
3,2,Semi-Furnished,"Manglapuri, Sultanpur",1,9000000,Ready_to_move,Resale,Builder_Floor,3714
3,3,Semi-Furnished,"New Manglapuri, Sultanpur",1,8500000,Ready_to_move,New_Property,Apartment,3714
3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,6000000,Ready_to_move,Resale,Builder_Floor,3714
3,3,Semi-Furnished,"New Manglapuri, Sultanpur",1,5500000,Ready_to_move,New_Property,Apartment,3714
3,2,Semi-Furnished,"Manglapuri, Sultanpur",1,7000000,Ready_to_move,New_Property,Builder_Floor,7000
3,2,Furnished,Sultanpur,1,6000000,Ready_to_move,Resale,Apartment,5455
3,2,Unfurnished,"Manglapuri, Sultanpur",1,3700000,Ready_to_move,Resale,Builder_Floor,4837
2,2,Semi-Furnished,"Indra Park Palam, Manglapuri",1,3100000,Ready_to_move,Resale,Builder_Floor,3444
2,2,Unfurnished,Sultanpur,1,4500000,Ready_to_move,Resale,Apartment,3444
1,1,Semi-Furnished,"Indra Park Palam, Manglapuri",1,1500000,Ready_to_move,Resale,Builder_Floor,4167
3,2,Semi-Furnished,Chhattarpur,,7090000,Almost_ready,New_Property,Builder_Floor,
2,2,Semi-Furnished,"Chhattarpur carpet area 400 sqyrd status Ready to Move transaction New Property furnishing Semi-Furnished car parking 1 Covered, 1 Open bathroom 2 balcony 1 Newly Constructed Property It's a Ground floor Builder Floor Apartment in a building of total 4 floors. The Builder Floor Apartment is newly constructed. Prime facilities are easily accessible from this place with Oxford Angel Public School (0 km ). Other key neighbourhood are Abdul Gaffar Khan Market (0 km ). read more Contact Agent View Phone No. Share Feedback Home Hunt Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 4 Property Options in Chhattarpur CRISIL Rating Operating Since 2011 No of employees 5 Home Hunt Certified Agent Locality Superstar Chhattarpur 500+ Buyers Served",1,4500000,Ready_to_move,New_Property,Builder_Floor,
4,3,Unfurnished,"JVTS Gardens, Chhattarpur",1,5500000,Almost_ready,New_Property,Builder_Floor,
3,4,Semi-Furnished,Chhattarpur,2,63000000,Almost_ready,New_Property,Apartment,
3,2,Semi-Furnished,Chhattarpur,2,6990000,Almost_ready,New_Property,Builder_Floor,
2,2,Semi-Furnished,Chhattarpur,1,4400000,Ready_to_move,New_Property,Apartment,
4,4,Semi-Furnished,Chhattarpur Enclave Phase2,1,12500000,Ready_to_move,Resale,Builder_Floor,
2,2,Semi-Furnished,Chhattarpur,1,3000000,Ready_to_move,New_Property,Builder_Floor,
2,2,Semi-Furnished,Chhattarpur,1,2800000,Ready_to_move,New_Property,Builder_Floor,
3,3,Unfurnished,"JVTS Gardens, Chhattarpur",4,5000000,Almost_ready,New_Property,Builder_Floor,
3,3,Unfurnished,Chhattarpur,4,6000000,Ready_to_move,Resale,Builder_Floor,
2,2,Unfurnished,Chhattarpur,4,4500000,Ready_to_move,Resale,Apartment,
2,2,Unfurnished,Chhattarpur Enclave Phase2,1,2800000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,Chhattarpur,1,2500000,Ready_to_move,Resale,Builder_Floor,
4,4,Semi-Furnished,Chhattarpur Enclave Phase2,1,8500000,Ready_to_move,New_Property,Builder_Floor,
2,2,Furnished,Chhattarpur,1,3000000,Ready_to_move,Resale,Apartment,4138
3,2,Semi-Furnished,Chhattarpur,1,4900000,Ready_to_move,New_Property,Builder_Floor,4138
2,2,Unfurnished,Chhattarpur,1,3500000,Ready_to_move,New_Property,Builder_Floor,4138
2,2,Semi-Furnished,Chhattarpur Enclave Phase2,1,3000000,Ready_to_move,New_Property,Builder_Floor,4138
3,2,Semi-Furnished,Chhattarpur,1,7020000,Almost_ready,New_Property,Builder_Floor,4138
3,4,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1,60000000,Almost_ready,New_Property,Apartment,4138
2,2,Semi-Furnished,Chhattarpur,1,3500000,Ready_to_move,New_Property,Builder_Floor,4138
3,3,Semi-Furnished,Chhattarpur,1,7000000,Ready_to_move,New_Property,Builder_Floor,4138
2,1,Semi-Furnished,Chhattarpur Enclave Phase2,2,7000000,Ready_to_move,Resale,Apartment,4138
3,3,Semi-Furnished,Chhattarpur Enclave Phase2,1,4500000,Ready_to_move,New_Property,Builder_Floor,4138
3,2,Semi-Furnished,"Aravali Tower, Chhattarpur",1,5990000,Ready_to_move,New_Property,Builder_Floor,4138
3,3,Semi-Furnished,Chhattarpur,1,4400000,Ready_to_move,New_Property,Builder_Floor,4138
2,2,Unfurnished,Chhattarpur,4,2500000,Ready_to_move,New_Property,Builder_Floor,4138
1,1,Semi-Furnished,Chhattarpur Enclave Phase2,1,1600000,Ready_to_move,New_Property,Builder_Floor,4138
3,3,Semi-Furnished,Chhattarpur Enclave Phase2,1,6500000,Ready_to_move,New_Property,Builder_Floor,4138
2,2,Semi-Furnished,Mehrauli,,2750000,Ready_to_move,Resale,Apartment,
1,1,Semi-Furnished,Mehrauli,,1500000,Ready_to_move,New_Property,Apartment,
2,1,Unfurnished,Mehrauli,,2200000,Ready_to_move,Resale,Builder_Floor,3259
2,2,Semi-Furnished,Mehrauli,1,2800000,Ready_to_move,Resale,Apartment,3294
3,3,Semi-Furnished,Mehrauli,1,4500000,Ready_to_move,Resale,Apartment,3294
1,1,Furnished,Mehrauli,1,1800000,Ready_to_move,Resale,Apartment,3294
3,3,Unfurnished,Mehrauli,1,8500000,Ready_to_move,New_Property,Builder_Floor,3294
3,3,Unfurnished,Mehrauli,1,8500000,Ready_to_move,New_Property,Apartment,3294
1,1,Unfurnished,Mehrauli,1,1700000,Ready_to_move,New_Property,Builder_Floor,3294
3,3,Semi-Furnished,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi",2,7000000,Ready_to_move,New_Property,Builder_Floor,3294
3,2,Unfurnished,Mehrauli,2,5600000,Ready_to_move,New_Property,Builder_Floor,3294
4,3,Furnished,Mehrauli,2,13500000,Ready_to_move,Resale,Builder_Floor,8060
3,3,Unfurnished,Mehrauli,2,8500000,Almost_ready,New_Property,Builder_Floor,8060
3,3,Unfurnished,Mehrauli,5,6000000,Ready_to_move,New_Property,Apartment,8060
3,3,Unfurnished,"Andheria Mor, Mehrauli",5,7200000,Almost_ready,New_Property,Builder_Floor,8060
3,2,Semi-Furnished,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served,1,6500000,Ready_to_move,Resale,Apartment,8060
3,3,Semi-Furnished,"Andheria Mor, Mehrauli",1,8400000,Ready_to_move,New_Property,Apartment,8060
3,3,Unfurnished,Mehrauli,1,8500000,Ready_to_move,New_Property,Apartment,8060
2,2,Semi-Furnished,Mehrauli,1,4000000,Ready_to_move,Resale,Builder_Floor,4678
1,1,Unfurnished,Mehrauli,1,1700000,Ready_to_move,Resale,Builder_Floor,3148
3,2,Unfurnished,Mehrauli,1,6000000,Ready_to_move,Resale,Builder_Floor,3148
1,1,Semi-Furnished,Mehrauli,1,1600000,Ready_to_move,Resale,Apartment,3148
1,2,Semi-Furnished,Mehrauli,1,2100000,Ready_to_move,Resale,Apartment,4200
1,1,Furnished,Mehrauli,1,1700000,Ready_to_move,Resale,Apartment,3778
1,1,Unfurnished,"Andheria Mor, Mehrauli",1,1500000,Ready_to_move,Resale,Apartment,3778
1,1,Unfurnished,Mehrauli,1,1200000,Ready_to_move,Resale,Builder_Floor,2963
1,1,Unfurnished,"Brijwasi Colony, Mehrauli",1,1650000,Ready_to_move,Resale,Apartment,3667
2,2,Unfurnished,Mehrauli,1,3500000,Ready_to_move,Resale,Builder_Floor,3667
3,2,Unfurnished,Mehrauli,1,8500000,Ready_to_move,Resale,Builder_Floor,7727
2,2,Unfurnished,Mehrauli,1,3200000,Ready_to_move,Resale,Builder_Floor,5333
3,2,Semi-Furnished,Mahavir Enclave,1,4400000,Ready_to_move,New_Property,Builder_Floor,
4,3,Unfurnished,Mahavir Enclave Part 1,1,7200000,Almost_ready,New_Property,Builder_Floor,
3,2,Semi-Furnished,Mahavir Enclave Part 1,1,7500000,Ready_to_move,New_Property,Builder_Floor,
3,2,Unfurnished,Mahavir Enclave,1,6500000,Ready_to_move,New_Property,Apartment,
2,2,Semi-Furnished,Mahavir Enclave Part 1,1,3500000,Ready_to_move,Resale,Builder_Floor,
2,2,Semi-Furnished,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan,1,6500000,Ready_to_move,Resale,Builder_Floor,
3,2,Semi-Furnished,Mahavir Enclave Part 1,1,6200000,Ready_to_move,Resale,Builder_Floor,
1,1,Semi-Furnished,Mahavir Enclave Part 1,1,2500000,Ready_to_move,New_Property,Builder_Floor,
2,2,Semi-Furnished,Mahavir Enclave,1,3000000,Ready_to_move,New_Property,Apartment,
